Timestamp,From_Bank,From_Account,To_Bank,To_Account,Amount_Paid,Payment_Currency,Amount_Received,Receiving_Currency,Payment_Format,Transaction_Type,Is_Laundering,PEP_Flag,Sanctions_Flag
2024-04-04 00:57:03,Bank_11,ACC-1167,Bank_11,EXT-9037,700.54,CAD,700.54,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-04 02:25:06,Bank_07,ACC-1115,Bank_10,EXT-9014,384.43,CAD,384.43,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-04 03:00:00,Bank_10,ACC-1011,Bank_01,EXT-9025,9883.5,CAD,9883.5,CAD,Interac e-Transfer,Deposit,1,0,0
2024-04-04 03:14:16,Bank_11,ACC-1207,Bank_09,EXT-9023,63.43,CAD,63.43,CAD,Debit Card,Deposit,0,0,0
2024-04-04 03:15:39,Bank_07,ACC-1219,Bank_11,EXT-9004,54.66,CAD,54.66,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-04 03:22:25,Bank_09,ACC-1045,Bank_09,EXT-9011,645.81,CAD,645.81,CAD,Prepaid Card,Deposit,0,0,0
2024-04-04 03:30:16,Bank_08,ACC-1210,Bank_07,EXT-9019,141.41,CAD,141.41,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-04 03:58:42,Bank_09,ACC-1253,Bank_08,EXT-9026,55.86,CAD,55.86,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-04 05:08:23,Bank_11,ACC-1191,Bank_02,EXT-9010,904.98,CAD,904.98,CAD,Debit Card,Deposit,0,0,0
2024-04-04 05:15:38,Bank_12,ACC-1154,Bank_01,EXT-9032,126.05,CAD,126.05,CAD,Crypto,Withdrawal,0,0,0
2024-04-04 05:17:26,Bank_09,ACC-1292,Bank_06,EXT-9006,149.42,CAD,149.42,CAD,Bank Transfer,Deposit,0,0,0
2024-04-04 05:24:07,Bank_12,ACC-1142,Bank_03,EXT-9034,171.62,CAD,171.62,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-04 05:35:50,Bank_11,ACC-1167,Bank_01,EXT-9013,649.36,CAD,649.36,CAD,Credit Card,Withdrawal,0,0,0
2024-04-04 06:09:09,Bank_06,ACC-1164,Bank_02,EXT-9014,265.09,CAD,265.09,CAD,Credit Card,Withdrawal,0,0,0
2024-04-04 06:09:37,Bank_04,ACC-1145,Bank_11,EXT-9011,250.95,CAD,250.95,CAD,Prepaid Card,Deposit,0,0,0
2024-04-04 06:19:34,Bank_01,ACC-1011,Bank_08,EXT-9019,493.71,CAD,493.71,CAD,Debit Card,Deposit,0,0,0
2024-04-04 06:45:39,Bank_09,ACC-1290,Bank_05,EXT-9012,533.54,CAD,533.54,CAD,Crypto,Withdrawal,0,1,0
2024-04-04 08:00:00,Bank_11,ACC-1238,Bank_08,EXT-9010,9063.87,CAD,9063.87,CAD,Interac e-Transfer,Deposit,1,0,0
2024-04-04 08:00:38,Bank_03,ACC-1170,Bank_09,EXT-9021,795.79,CAD,795.79,CAD,Debit Card,Deposit,0,0,0
2024-04-04 08:10:45,Bank_11,ACC-1142,Bank_11,EXT-9008,272.47,CAD,272.47,CAD,Bank Transfer,Deposit,0,0,0
2024-04-04 08:22:11,Bank_08,ACC-1134,Bank_08,EXT-9000,235.44,CAD,235.44,CAD,Prepaid Card,Deposit,0,0,0
2024-04-04 08:29:01,Bank_02,ACC-1194,Bank_06,EXT-9031,68.95,CAD,68.95,CAD,Crypto,Deposit,0,0,0
2024-04-04 08:29:21,Bank_08,ACC-1287,Bank_01,EXT-9030,187.21,CAD,187.21,CAD,Debit Card,Deposit,0,0,0
2024-04-04 09:15:28,Bank_02,ACC-1017,Bank_02,EXT-9001,109.29,CAD,109.29,CAD,Credit Card,Withdrawal,0,0,0
2024-04-04 09:24:30,Bank_08,ACC-1259,Bank_03,EXT-9018,258.13,CAD,258.13,CAD,Debit Card,Deposit,0,0,0
2024-04-04 09:32:20,Bank_10,ACC-1235,Bank_08,EXT-9006,159.72,CAD,159.72,CAD,Crypto,Withdrawal,0,0,0
2024-04-04 10:01:18,Bank_08,ACC-1043,Bank_10,EXT-9021,839.58,CAD,839.58,CAD,Crypto,Deposit,0,0,0
2024-04-04 10:14:29,Bank_09,ACC-1059,Bank_06,EXT-9036,247.5,CAD,247.5,CAD,Bank Transfer,Deposit,0,0,0
2024-04-04 10:41:58,Bank_12,ACC-1083,Bank_09,EXT-9013,1055.16,CAD,1055.16,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-04 10:56:47,Bank_06,ACC-1287,Bank_06,EXT-9004,671.87,CAD,671.87,CAD,Prepaid Card,Deposit,0,0,0
2024-04-04 11:29:03,Bank_12,ACC-1223,Bank_12,EXT-9029,482.28,CAD,482.28,CAD,Debit Card,Withdrawal,0,0,0
2024-04-04 11:36:39,Bank_06,ACC-1119,Bank_08,EXT-9012,1200.17,CAD,1200.17,CAD,Crypto,Deposit,0,0,0
2024-04-04 11:48:24,Bank_04,ACC-1050,Bank_04,EXT-9020,316.33,CAD,316.33,CAD,Prepaid Card,Deposit,0,0,0
2024-04-04 11:49:03,Bank_09,ACC-1022,Bank_01,EXT-9032,487.89,CAD,487.89,CAD,Bank Transfer,Deposit,0,0,0
2024-04-04 11:54:09,Bank_09,ACC-1090,Bank_04,EXT-9033,270.67,CAD,270.67,CAD,Debit Card,Deposit,0,1,0
2024-04-04 12:01:21,Bank_08,ACC-1203,Bank_04,EXT-9019,514.53,CAD,514.53,CAD,Credit Card,Deposit,0,0,0
2024-04-04 13:24:20,Bank_11,ACC-1022,Bank_02,EXT-9009,45.06,CAD,45.06,CAD,Credit Card,Deposit,0,0,0
2024-04-04 13:26:34,Bank_07,ACC-1040,Bank_04,EXT-9011,380.78,CAD,380.78,CAD,Debit Card,Deposit,0,0,0
2024-04-04 13:44:14,Bank_09,ACC-1271,Bank_09,EXT-9036,392.11,CAD,392.11,CAD,Crypto,Withdrawal,0,0,0
2024-04-04 13:51:09,Bank_05,ACC-1047,Bank_07,EXT-9006,486.7,CAD,486.7,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-04 14:52:52,Bank_08,ACC-1233,Bank_01,EXT-9028,44.0,CAD,44.0,CAD,Debit Card,Deposit,0,0,0
2024-04-04 15:06:36,Bank_07,ACC-1132,Bank_07,EXT-9017,108.44,CAD,108.44,CAD,Interac e-Transfer,Deposit,0,1,0
2024-04-04 15:25:41,Bank_10,ACC-1264,Bank_05,EXT-9005,258.36,CAD,258.36,CAD,Prepaid Card,Deposit,0,1,0
2024-04-04 15:31:24,Bank_07,ACC-1142,Bank_12,EXT-9013,109.21,CAD,109.21,CAD,Credit Card,Deposit,0,0,0
2024-04-04 16:30:39,Bank_05,ACC-1088,Bank_01,EXT-9001,449.01,CAD,449.01,CAD,Credit Card,Withdrawal,0,0,0
2024-04-04 16:57:41,Bank_08,ACC-1095,Bank_12,EXT-9034,1411.84,CAD,1411.84,CAD,Debit Card,Withdrawal,0,0,0
2024-04-04 17:00:00,Bank_11,ACC-1011,Bank_09,EXT-9016,9553.57,CAD,9553.57,CAD,Interac e-Transfer,Deposit,1,0,0
2024-04-04 17:11:05,Bank_09,ACC-1196,Bank_01,EXT-9028,87.16,CAD,87.16,CAD,Credit Card,Deposit,0,0,0
2024-04-04 17:32:41,Bank_09,ACC-1052,Bank_02,EXT-9010,5877.31,CAD,5877.31,CAD,Debit Card,Deposit,0,0,0
2024-04-04 17:52:42,Bank_09,ACC-1013,Bank_05,EXT-9005,187.57,CAD,187.57,CAD,Credit Card,Deposit,0,0,0
2024-04-04 18:19:34,Bank_07,ACC-1136,Bank_01,EXT-9003,855.53,CAD,855.53,CAD,Prepaid Card,Deposit,0,0,0
2024-04-04 18:29:04,Bank_06,ACC-1183,Bank_02,EXT-9008,186.1,CAD,186.1,CAD,Credit Card,Deposit,0,0,0
2024-04-04 19:25:32,Bank_03,ACC-1012,Bank_10,EXT-9030,104.27,CAD,104.27,CAD,Credit Card,Deposit,0,0,0
2024-04-04 19:47:41,Bank_09,ACC-1175,Bank_05,EXT-9002,206.36,CAD,206.36,CAD,Debit Card,Deposit,0,0,0
2024-04-04 20:17:50,Bank_08,ACC-1277,Bank_07,EXT-9037,55.39,CAD,55.39,CAD,Debit Card,Withdrawal,0,0,0
2024-04-04 20:28:09,Bank_11,ACC-1119,Bank_02,EXT-9004,339.9,CAD,339.9,CAD,Debit Card,Withdrawal,0,0,0
2024-04-04 21:18:32,Bank_09,ACC-1058,Bank_06,EXT-9039,254.05,CAD,254.05,CAD,Bank Transfer,Deposit,0,0,0
2024-04-04 21:56:07,Bank_02,ACC-1041,Bank_10,EXT-9009,385.79,CAD,385.79,CAD,Credit Card,Withdrawal,0,0,0
2024-04-04 21:58:03,Bank_11,ACC-1154,Bank_07,EXT-9002,961.48,CAD,961.48,CAD,Crypto,Deposit,0,0,0
2024-04-04 22:13:11,Bank_12,ACC-1165,Bank_07,EXT-9034,59.92,CAD,59.92,CAD,Debit Card,Withdrawal,0,0,0
2024-04-04 22:17:42,Bank_12,ACC-1159,Bank_08,EXT-9024,271.7,CAD,271.7,CAD,Crypto,Withdrawal,0,0,0
2024-04-04 22:39:34,Bank_07,ACC-1101,Bank_07,EXT-9005,254.74,CAD,254.74,CAD,Credit Card,Withdrawal,0,1,0
2024-04-04 22:49:45,Bank_01,ACC-1080,Bank_07,EXT-9039,94.13,CAD,94.13,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-04 22:56:43,Bank_09,ACC-1179,Bank_01,EXT-9003,522.36,CAD,522.36,CAD,Credit Card,Withdrawal,0,0,0
2024-04-04 23:28:50,Bank_09,ACC-1207,Bank_03,EXT-9027,179.71,CAD,179.71,CAD,Debit Card,Deposit,0,0,0
2024-04-04 23:40:26,Bank_06,ACC-1160,Bank_03,EXT-9026,311.2,CAD,311.2,CAD,Bank Transfer,Withdrawal,0,0,0
2024-04-04 23:57:05,Bank_01,ACC-1014,Bank_12,EXT-9014,169.31,CAD,169.31,CAD,Crypto,Withdrawal,0,0,0
2024-04-05 00:00:00,Bank_03,ACC-2001,Bank_05,EXT-9017,313.97,CAD,313.97,CAD,Prepaid Card,Deposit,0,0,0
2024-04-05 00:00:00,Bank_06,ACC-2003,Bank_09,EXT-9023,476.58,CAD,476.58,CAD,Crypto,Deposit,0,0,0
2024-04-05 00:00:00,Bank_12,ACC-2004,Bank_03,EXT-9014,370.68,CAD,370.68,CAD,Bank Transfer,Deposit,0,0,0
2024-04-05 00:00:00,Bank_05,ACC-2000,Bank_08,EXT-9026,190.23,CAD,190.23,CAD,Prepaid Card,Deposit,0,0,0
2024-04-05 00:02:02,Bank_02,ACC-1164,Bank_03,EXT-9028,29.67,CAD,29.67,CAD,Debit Card,Deposit,0,0,0
2024-04-05 00:24:46,Bank_06,ACC-1126,Bank_10,EXT-9002,122.21,CAD,122.21,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-05 00:33:10,Bank_12,ACC-1114,Bank_04,EXT-9006,21.1,CAD,21.1,CAD,Credit Card,Deposit,0,0,0
2024-04-05 00:41:07,Bank_10,ACC-1129,Bank_07,EXT-9023,145.39,CAD,145.39,CAD,Crypto,Withdrawal,0,0,0
2024-04-05 01:05:42,Bank_05,ACC-1278,Bank_07,EXT-9000,645.36,CAD,645.36,CAD,Credit Card,Deposit,0,0,0
2024-04-05 01:46:35,Bank_07,ACC-1105,Bank_11,EXT-9030,86.11,CAD,86.11,CAD,Credit Card,Withdrawal,0,0,0
2024-04-05 02:44:50,Bank_10,ACC-1188,Bank_05,EXT-9030,273.25,CAD,273.25,CAD,Crypto,Withdrawal,0,0,0
2024-04-05 03:00:00,Bank_12,ACC-1011,Bank_11,EXT-9025,9053.58,CAD,9053.58,CAD,Credit Card,Deposit,1,0,0
2024-04-05 03:13:14,Bank_08,ACC-1093,Bank_12,EXT-9034,13.99,CAD,13.99,CAD,Crypto,Deposit,0,0,0
2024-04-05 03:27:52,Bank_08,ACC-1248,Bank_11,EXT-9015,136.21,CAD,136.21,CAD,Debit Card,Withdrawal,0,0,0
2024-04-05 03:32:53,Bank_03,ACC-1119,Bank_04,EXT-9016,1477.77,CAD,1477.77,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-05 04:19:34,Bank_10,ACC-1185,Bank_12,EXT-9021,416.6,CAD,416.6,CAD,Crypto,Withdrawal,0,0,0
2024-04-05 04:23:38,Bank_06,ACC-1158,Bank_12,EXT-9033,256.29,CAD,256.29,CAD,Bank Transfer,Deposit,0,1,0
2024-04-05 04:35:54,Bank_08,ACC-1272,Bank_07,EXT-9039,179.38,CAD,179.38,CAD,Credit Card,Deposit,0,0,0
2024-04-05 05:18:24,Bank_06,ACC-1245,Bank_02,EXT-9002,232.85,CAD,232.85,CAD,Prepaid Card,Deposit,0,0,0
2024-04-05 05:52:36,Bank_09,ACC-1005,Bank_02,EXT-9039,435.59,CAD,435.59,CAD,Bank Transfer,Withdrawal,0,0,0
2024-04-05 06:00:04,Bank_09,ACC-1129,Bank_06,EXT-9018,267.95,CAD,267.95,CAD,Bank Transfer,Deposit,0,0,0
2024-04-05 06:13:19,Bank_01,ACC-1116,Bank_01,EXT-9013,299.96,CAD,299.96,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-05 06:20:08,Bank_04,ACC-1257,Bank_02,EXT-9037,199.25,CAD,199.25,CAD,Prepaid Card,Deposit,0,0,0
2024-04-05 06:55:14,Bank_06,ACC-1231,Bank_02,EXT-9026,59.33,CAD,59.33,CAD,Bank Transfer,Withdrawal,0,0,0
2024-04-05 07:00:00,Bank_07,ACC-1238,Bank_10,EXT-9009,9451.7,CAD,9451.7,CAD,Credit Card,Deposit,1,0,0
2024-04-05 07:21:21,Bank_05,ACC-1019,Bank_08,EXT-9022,707.35,CAD,707.35,CAD,Credit Card,Deposit,0,0,0
2024-04-05 07:42:03,Bank_11,ACC-1004,Bank_02,EXT-9028,153.79,CAD,153.79,CAD,Debit Card,Withdrawal,0,0,0
2024-04-05 08:07:24,Bank_07,ACC-1180,Bank_09,EXT-9039,1774.37,CAD,1774.37,CAD,Interac e-Transfer,Deposit,0,1,0
2024-04-05 08:30:09,Bank_08,ACC-1011,Bank_03,EXT-9008,313.86,CAD,313.86,CAD,Credit Card,Withdrawal,0,0,0
2024-04-05 09:04:08,Bank_08,ACC-1174,Bank_11,EXT-9014,144.33,CAD,144.33,CAD,Crypto,Deposit,0,0,0
2024-04-05 09:38:04,Bank_04,ACC-1297,Bank_02,EXT-9004,106.13,CAD,106.13,CAD,Credit Card,Deposit,0,0,0
2024-04-05 09:51:41,Bank_12,ACC-1143,Bank_10,EXT-9005,397.02,CAD,397.02,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-05 09:54:43,Bank_05,ACC-1007,Bank_07,EXT-9028,43.5,CAD,43.5,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-05 10:42:36,Bank_03,ACC-1188,Bank_12,EXT-9015,344.69,CAD,344.69,CAD,Bank Transfer,Withdrawal,0,0,0
2024-04-05 11:20:50,Bank_03,ACC-1037,Bank_04,EXT-9010,38.37,CAD,38.37,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-05 12:00:41,Bank_01,ACC-1225,Bank_07,EXT-9022,118.46,CAD,118.46,CAD,Bank Transfer,Deposit,0,0,0
2024-04-05 12:37:46,Bank_08,ACC-1191,Bank_04,EXT-9019,220.64,CAD,220.64,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-05 13:15:15,Bank_01,ACC-1022,Bank_05,EXT-9007,94.85,CAD,94.85,CAD,Credit Card,Deposit,0,0,0
2024-04-05 13:57:19,Bank_12,ACC-1189,Bank_10,EXT-9036,83.45,CAD,83.45,CAD,Prepaid Card,Deposit,0,0,0
2024-04-05 14:04:26,Bank_02,ACC-1276,Bank_05,EXT-9017,102.94,CAD,102.94,CAD,Prepaid Card,Deposit,0,0,0
2024-04-05 14:39:21,Bank_10,ACC-1032,Bank_08,EXT-9013,87.25,CAD,87.25,CAD,Crypto,Deposit,0,0,0
2024-04-05 15:10:32,Bank_02,ACC-1281,Bank_12,EXT-9039,68.4,CAD,68.4,CAD,Prepaid Card,Deposit,0,0,0
2024-04-05 15:17:00,Bank_12,ACC-1005,Bank_07,EXT-9033,166.19,CAD,166.19,CAD,Debit Card,Deposit,0,0,0
2024-04-05 15:32:37,Bank_08,ACC-1235,Bank_09,EXT-9032,124.3,CAD,124.3,CAD,Credit Card,Withdrawal,0,0,0
2024-04-05 16:42:40,Bank_04,ACC-1121,Bank_08,EXT-9014,838.72,CAD,838.72,CAD,Debit Card,Deposit,0,0,0
2024-04-05 16:51:19,Bank_05,ACC-1099,Bank_09,EXT-9011,341.22,CAD,341.22,CAD,Prepaid Card,Deposit,0,0,0
2024-04-05 16:52:48,Bank_06,ACC-1029,Bank_12,EXT-9027,209.53,CAD,209.53,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-05 17:45:42,Bank_02,ACC-1093,Bank_12,EXT-9013,382.25,CAD,382.25,CAD,Debit Card,Withdrawal,0,0,0
2024-04-05 18:31:01,Bank_01,ACC-1284,Bank_09,EXT-9027,214.38,CAD,214.38,CAD,Crypto,Withdrawal,0,0,0
2024-04-05 18:33:09,Bank_11,ACC-1287,Bank_05,EXT-9002,270.95,CAD,270.95,CAD,Debit Card,Deposit,0,0,0
2024-04-05 20:03:59,Bank_12,ACC-1176,Bank_01,EXT-9028,130.54,CAD,130.54,CAD,Prepaid Card,Deposit,0,0,0
2024-04-05 20:06:00,Bank_02,ACC-1268,Bank_04,EXT-9034,252.3,CAD,252.3,CAD,Bank Transfer,Deposit,0,0,0
2024-04-05 20:06:14,Bank_09,ACC-1265,Bank_02,EXT-9025,250.47,CAD,250.47,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-05 21:18:51,Bank_08,ACC-1216,Bank_11,EXT-9028,273.31,CAD,273.31,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-05 21:30:24,Bank_08,ACC-1274,Bank_08,EXT-9030,5369.62,CAD,5369.62,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-05 21:36:01,Bank_01,ACC-1152,Bank_08,EXT-9028,63.82,CAD,63.82,CAD,Credit Card,Deposit,0,0,0
2024-04-05 22:18:52,Bank_06,ACC-1065,Bank_08,EXT-9032,728.93,CAD,728.93,CAD,Debit Card,Deposit,0,0,0
2024-04-05 22:34:18,Bank_04,ACC-1038,Bank_12,EXT-9005,74.53,CAD,74.53,CAD,Bank Transfer,Deposit,0,0,0
2024-04-05 22:36:49,Bank_12,ACC-1127,Bank_03,EXT-9020,247.98,CAD,247.98,CAD,Bank Transfer,Deposit,0,0,0
2024-04-05 22:53:52,Bank_03,ACC-1228,Bank_12,EXT-9025,88.21,CAD,88.21,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-05 23:03:19,Bank_11,ACC-1022,Bank_03,EXT-9010,170.4,CAD,170.4,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-05 23:07:22,Bank_12,ACC-1177,Bank_10,EXT-9020,493.42,CAD,493.42,CAD,Credit Card,Withdrawal,0,0,0
2024-04-05 23:13:20,Bank_05,ACC-1125,Bank_03,EXT-9017,123.96,CAD,123.96,CAD,Credit Card,Deposit,0,0,0
2024-04-05 23:19:39,Bank_04,ACC-1091,Bank_06,EXT-9022,200.1,CAD,200.1,CAD,Bank Transfer,Deposit,1,0,1
2024-04-05 23:26:25,Bank_09,ACC-1163,Bank_08,EXT-9008,471.36,CAD,471.36,CAD,Crypto,Withdrawal,0,0,0
2024-04-05 23:27:41,Bank_04,ACC-1176,Bank_12,EXT-9028,204.4,CAD,204.4,CAD,Bank Transfer,Withdrawal,0,0,0
2024-04-05 23:51:48,Bank_09,ACC-1068,Bank_10,EXT-9000,258.89,CAD,258.89,CAD,Crypto,Withdrawal,0,0,0
2024-04-06 00:32:16,Bank_12,ACC-1227,Bank_09,EXT-9020,147.5,CAD,147.5,CAD,Credit Card,Withdrawal,0,0,0
2024-04-06 00:33:41,Bank_03,ACC-1277,Bank_08,EXT-9035,1094.85,CAD,1094.85,CAD,Bank Transfer,Deposit,0,0,0
2024-04-06 00:58:34,Bank_08,ACC-1196,Bank_03,EXT-9013,162.97,CAD,162.97,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-06 01:04:08,Bank_01,ACC-1296,Bank_10,EXT-9006,316.79,CAD,316.79,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-06 02:07:09,Bank_01,ACC-1030,Bank_09,EXT-9002,540.51,CAD,540.51,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-06 02:10:29,Bank_06,ACC-1098,Bank_10,EXT-9011,223.29,CAD,223.29,CAD,Bank Transfer,Deposit,0,0,0
2024-04-06 04:22:06,Bank_12,ACC-1228,Bank_12,EXT-9016,196.07,CAD,196.07,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-06 04:36:59,Bank_01,ACC-1031,Bank_02,EXT-9036,122.22,CAD,122.22,CAD,Crypto,Deposit,0,0,0
2024-04-06 05:42:08,Bank_09,ACC-1065,Bank_07,EXT-9033,184.42,CAD,184.42,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-06 05:50:58,Bank_06,ACC-1207,Bank_11,EXT-9007,90.21,CAD,90.21,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-06 06:00:00,Bank_11,ACC-1238,Bank_10,EXT-9033,9589.21,CAD,9589.21,CAD,Credit Card,Deposit,1,0,0
2024-04-06 06:00:00,Bank_04,ACC-1238,Bank_04,EXT-9039,9320.76,CAD,9320.76,CAD,Interac e-Transfer,Deposit,1,0,0
2024-04-06 06:09:23,Bank_02,ACC-1199,Bank_05,EXT-9015,156.62,CAD,156.62,CAD,Prepaid Card,Deposit,0,0,0
2024-04-06 06:34:15,Bank_02,ACC-1005,Bank_11,EXT-9032,177.41,CAD,177.41,CAD,Crypto,Deposit,0,0,0
2024-04-06 08:07:44,Bank_02,ACC-1051,Bank_04,EXT-9031,49.8,CAD,49.8,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-06 08:23:47,Bank_04,ACC-1293,Bank_09,EXT-9023,1758.46,CAD,1758.46,CAD,Bank Transfer,Withdrawal,0,0,0
2024-04-06 08:48:11,Bank_12,ACC-1276,Bank_11,EXT-9035,86.05,CAD,86.05,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-06 09:12:32,Bank_08,ACC-1115,Bank_10,EXT-9025,570.31,CAD,570.31,CAD,Crypto,Withdrawal,0,0,0
2024-04-06 09:34:45,Bank_07,ACC-1284,Bank_08,EXT-9012,352.95,CAD,352.95,CAD,Prepaid Card,Deposit,0,0,0
2024-04-06 09:38:54,Bank_12,ACC-1042,Bank_11,EXT-9022,834.88,CAD,834.88,CAD,Bank Transfer,Withdrawal,0,0,0
2024-04-06 10:04:43,Bank_05,ACC-1213,Bank_02,EXT-9018,755.04,CAD,755.04,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-06 10:20:21,Bank_04,ACC-1293,Bank_03,EXT-9025,426.15,CAD,426.15,CAD,Credit Card,Deposit,0,0,0
2024-04-06 11:00:00,Bank_10,ACC-1011,Bank_10,EXT-9020,9232.39,CAD,9232.39,CAD,Interac e-Transfer,Deposit,1,0,0
2024-04-06 12:00:00,Bank_09,ACC-1238,Bank_02,EXT-9002,9877.21,CAD,9877.21,CAD,Interac e-Transfer,Deposit,1,0,0
2024-04-06 12:03:08,Bank_12,ACC-1161,Bank_02,EXT-9037,31.67,CAD,31.67,CAD,Bank Transfer,Withdrawal,0,0,0
2024-04-06 12:22:59,Bank_10,ACC-1291,Bank_07,EXT-9021,104.3,CAD,104.3,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-06 12:28:53,Bank_01,ACC-1052,Bank_06,EXT-9031,107.96,CAD,107.96,CAD,Crypto,Withdrawal,0,0,0
2024-04-06 12:53:22,Bank_11,ACC-1170,Bank_01,EXT-9008,533.16,CAD,533.16,CAD,Crypto,Deposit,0,0,0
2024-04-06 13:07:58,Bank_05,ACC-1181,Bank_02,EXT-9030,211.82,CAD,211.82,CAD,Prepaid Card,Deposit,0,0,0
2024-04-06 13:30:23,Bank_09,ACC-1105,Bank_10,EXT-9031,130.53,CAD,130.53,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-06 15:00:00,Bank_03,ACC-1238,Bank_04,EXT-9021,9798.98,CAD,9798.98,CAD,Credit Card,Deposit,1,0,0
2024-04-06 15:02:03,Bank_06,ACC-1076,Bank_09,EXT-9025,842.0,CAD,842.0,CAD,Credit Card,Deposit,0,0,0
2024-04-06 15:34:03,Bank_06,ACC-1170,Bank_07,EXT-9020,395.0,CAD,395.0,CAD,Credit Card,Deposit,0,0,0
2024-04-06 15:42:43,Bank_09,ACC-1069,Bank_02,EXT-9037,187.47,CAD,187.47,CAD,Credit Card,Deposit,0,0,0
2024-04-06 16:04:01,Bank_11,ACC-1276,Bank_03,EXT-9006,155.23,CAD,155.23,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-06 16:11:03,Bank_04,ACC-1109,Bank_09,EXT-9011,362.57,CAD,362.57,CAD,Credit Card,Deposit,0,0,0
2024-04-06 16:36:47,Bank_01,ACC-1266,Bank_04,EXT-9017,49.14,CAD,49.14,CAD,Crypto,Withdrawal,0,0,0
2024-04-06 16:52:08,Bank_10,ACC-1163,Bank_07,EXT-9038,171.14,CAD,171.14,CAD,Credit Card,Withdrawal,0,0,0
2024-04-06 16:56:48,Bank_03,ACC-1013,Bank_04,EXT-9008,263.73,CAD,263.73,CAD,Debit Card,Withdrawal,0,0,0
2024-04-06 17:03:28,Bank_01,ACC-1231,Bank_09,EXT-9019,97.8,CAD,97.8,CAD,Bank Transfer,Deposit,0,0,0
2024-04-06 17:04:29,Bank_01,ACC-1059,Bank_09,EXT-9033,154.11,CAD,154.11,CAD,Prepaid Card,Deposit,0,0,0
2024-04-06 17:21:16,Bank_05,ACC-1156,Bank_09,EXT-9005,230.42,CAD,230.42,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-06 17:26:20,Bank_01,ACC-1223,Bank_09,EXT-9007,191.51,CAD,191.51,CAD,Crypto,Deposit,0,0,0
2024-04-06 18:05:24,Bank_12,ACC-1049,Bank_05,EXT-9034,126.93,CAD,126.93,CAD,Bank Transfer,Deposit,0,0,0
2024-04-06 18:12:41,Bank_04,ACC-1252,Bank_08,EXT-9010,170.16,CAD,170.16,CAD,Debit Card,Deposit,0,0,0
2024-04-06 18:45:24,Bank_05,ACC-1104,Bank_05,EXT-9005,372.48,CAD,372.48,CAD,Debit Card,Deposit,0,0,0
2024-04-06 19:14:01,Bank_04,ACC-1067,Bank_09,EXT-9015,347.93,CAD,347.93,CAD,Debit Card,Deposit,0,0,0
2024-04-06 19:46:46,Bank_01,ACC-1219,Bank_03,EXT-9027,822.64,CAD,822.64,CAD,Crypto,Withdrawal,0,0,0
2024-04-06 20:32:17,Bank_11,ACC-1021,Bank_07,EXT-9035,57.84,CAD,57.84,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-04-06 20:32:59,Bank_01,ACC-1014,Bank_04,EXT-9031,84.92,CAD,84.92,CAD,Interac e-Transfer,Deposit,0,0,0
2024-04-06 21:43:17,Bank_11,ACC-1115,Bank_11,EXT-9006,74.88,CAD,74.88,CAD,Crypto,Withdrawal,0,0,0
2024-04-06 22:02:14,Bank_09,ACC-1279,Bank_01,EXT-9038,428.52,CAD,428.52,CAD,Prepaid Card,Withdrawal,0,0,0
2024-04-06 22:07:46,Bank_08,ACC-1050,Bank_09,EXT-9013,1809.78,CAD,1809.78,CAD,Bank Transfer,Withdrawal,0,0,0
